Unnamed: 0,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,room_type_importance,pool,gym,air,parking,kitchen,tv,number_of_amenities,bed_type_importance,cancellation_policy_importance,rent_cost_index,lux,view,distance_from_most_expensive
36023,4.700480365792417,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,100.0,True,34.10465896438938,-118.66661037846552,Topanga,0,,91302,1.0,1.0,2,True,False,True,True,True,False,14,2,1,2500,False,False,11940.001542677148
38765,4.248495242049359,House,Private room,5,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,33.97808615510531,-117.89621101860014,La Puente,14,96.0,91748,1.0,3.0,2,False,False,True,True,True,True,22,2,2,2500,False,False,11924.347302184024
3079,3.555348061489413,Apartment,Private room,1,1.0,Real Bed,flexible,True,LA,True,False,0.0,False,34.057975370060646,-117.74916793211491,,1,80.0,91766,1.0,1.0,2,False,True,True,False,True,True,22,2,1,2500,False,False,11910.728051261767
40552,3.688879454113936,Apartment,Shared room,1,1.0,Real Bed,flexible,True,LA,True,False,100.0,True,33.99863186654788,-117.965642425728,La Puente,0,,91745,1.0,1.0,1,False,False,True,True,False,False,11,2,1,2500,False,False,11924.864740886862
71283,4.787491742782046,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,,False,34.02590282766195,-117.85437202545128,West Covina,0,,91789,1.0,1.0,2,False,False,True,True,False,True,16,2,1,2500,False,True,11917.930794285836
13412,4.007333185232471,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,100.0,True,33.95997330506473,-117.90920321799553,,0,,91748,2.0,3.0,2,False,False,True,True,True,False,19,2,1,2500,False,False,11926.670800984662
9707,2.9444389791664403,House,Private room,1,1.0,Real Bed,flexible,False,LA,True,True,100.0,False,34.10080068349813,-117.7367856603905,,15,100.0,91767,1.0,1.0,2,False,False,True,True,True,False,15,2,1,2500,False,False,11905.924375201605
56992,6.1092475827643655,House,Entire home/apt,10,4.0,Real Bed,moderate,True,LA,True,True,100.0,True,33.95625714483761,-117.91385393340325,,1,60.0,91748,4.0,4.0,3,False,False,True,True,True,True,20,2,2,2500,False,False,11927.221953909971
6701,3.4011973816621555,Apartment,Private room,2,1.0,Real Bed,moderate,False,LA,True,True,,False,33.950558461797264,-118.20049271412591,Watts,0,,90280,1.0,1.0,2,False,False,False,False,False,False,1,2,2,2500,False,False,11938.501021379336
63220,5.857933154483459,House,Entire home/apt,12,3.0,Real Bed,strict,True,LA,True,False,100.0,False,34.07747042579588,-117.7652119300062,,18,96.0,91768,4.0,5.0,3,False,False,True,True,True,True,19,2,3,2500,False,True,11909.356635732724
66848,4.382026634673881,Apartment,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,100.0,True,33.99923092887369,-117.81691147450576,,0,,91765,1.0,1.0,2,False,False,False,False,False,False,3,2,1,2500,False,False,11919.226998269283
69912,3.4011973816621555,House,Private room,2,2.0,Real Bed,strict,True,LA,True,False,100.0,False,34.48486852384843,-118.6359067833948,,12,91.0,91384,1.0,1.0,2,True,False,True,True,True,True,20,2,3,2500,False,False,11900.149222641374
31664,4.382026634673881,Villa,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,,False,33.962952724592576,-117.83882090249116,,0,,91765,1.0,1.0,2,False,False,False,False,False,False,1,2,1,2500,False,False,11923.72660437242
18078,3.80666248977032,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,33.978188006953104,-117.89897287916077,La Puente,0,,91748,1.0,1.0,2,False,False,True,True,True,True,16,2,3,2500,False,False,11924.44055456026
63776,3.7841896339182615,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.40607626633075,-118.55028015358174,,15,100.0,91355,1.0,1.0,2,True,True,True,True,True,True,25,2,2,2500,False,False,11905.057552953944
49787,4.382026634673881,Apartment,Entire home/apt,4,1.0,Real Bed,strict,True,LA,True,False,100.0,False,34.02234176428917,-117.80735071306748,,8,90.0,91765,2.0,2.0,3,True,False,True,True,True,True,17,2,3,2500,False,False,11916.525929260792
13690,5.703782474656202,House,Entire home/apt,4,2.5,Real Bed,flexible,False,LA,True,False,,True,34.44883270935514,-118.55320024770336,,0,,91354,4.0,2.0,3,False,False,False,False,False,False,1,2,1,2500,False,False,11900.810189603731
57669,5.703782474656202,House,Entire home/apt,8,2.0,Real Bed,strict,False,LA,True,False,100.0,False,34.04568099723962,-117.85150483588292,West Covina,11,90.0,91789,4.0,4.0,3,True,False,True,True,True,True,14,2,3,2500,False,False,11915.818596090288
31736,4.174387269895637,Apartment,Private room,1,1.0,Real Bed,moderate,True,LA,True,True,,False,34.699334156042326,-118.1421095696492,,0,,93534,1.0,1.0,2,True,False,True,True,True,True,27,2,2,2500,False,False,11860.27863760249
50670,3.688879454113936,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,False,,True,33.99301966162888,-117.85381605820471,West Covina,1,80.0,91789,1.0,2.0,2,False,False,True,True,True,True,17,2,2,2500,False,False,11921.24273788506
7986,3.610917912644224,House,Private room,2,1.0,Real Bed,moderate,False,LA,True,False,100.0,False,33.99569636728966,-117.95077215399202,La Puente,38,87.0,91745,1.0,1.0,2,False,False,True,True,True,False,16,2,2,2500,False,False,11924.605996150887
69238,4.787491742782046,Villa,Private room,3,1.0,Real Bed,strict,False,LA,True,True,100.0,False,33.98316024864164,-117.91253102055845,La Puente,0,,91748,1.0,2.0,2,True,False,True,True,True,False,9,2,3,2500,False,False,11924.444778385508
48182,5.886104031450156,House,Entire home/apt,11,2.0,Real Bed,strict,True,LA,True,True,100.0,False,34.074579156760805,-118.87860442645427,Malibu,29,92.0,90265,3.0,9.0,3,False,False,True,True,True,True,12,2,3,2500,False,True,11950.786078170357
52897,5.003946305945459,Guesthouse,Entire home/apt,4,1.0,Real Bed,flexible,True,LA,True,False,100.0,False,34.38651249168986,-118.50786451494172,,3,100.0,91321,2.0,2.0,3,True,True,True,True,True,True,19,2,1,2500,False,False,11905.50083819149
64489,5.010635294096256,House,Entire home/apt,5,1.5,Real Bed,moderate,True,NYC,True,False,100.0,False,40.77187368496914,-73.74076555970282,Bayside,2,100.0,11363.0,3.0,3.0,3,False,False,True,True,True,True,14,2,2,3394,False,False,8821.989971131272
72353,4.31748811353631,Other,Entire home/apt,1,1.0,Airbed,flexible,True,LA,True,True,,False,34.039774534346115,-117.82052487439022,,0,,91789,0.0,1.0,3,False,True,False,True,False,False,5,1,1,2500,False,False,11915.254374824
11482,3.713572066704309,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,34.06677426312064,-117.77027231938514,,27,94.0,91768,1.0,1.0,2,True,False,True,True,False,False,13,2,3,2500,False,False,11910.63047460397
41547,3.3672958299864737,House,Private room,2,1.0,Real Bed,strict,True,LA,True,False,100.0,True,33.9749753632335,-117.9051234182366,La Puente,7,94.0,91748,1.0,1.0,2,False,False,True,True,True,True,20,2,3,2500,False,False,11924.996886761135
70031,4.31748811353631,Townhouse,Private room,1,1.5,Real Bed,flexible,True,LA,True,True,90.0,False,34.094280343688695,-117.72503219323342,,5,100.0,91711,1.0,1.0,2,False,False,True,True,True,True,23,2,1,2500,False,False,11906.142603177012
9234,4.007333185232471,House,Private room,2,1.5,Airbed,moderate,True,LA,True,True,100.0,False,34.49630381372668,-118.33756431405772,,12,100.0,91390,1.0,1.0,2,False,False,True,True,True,True,18,1,2,2500,False,True,11888.095527844536
43710,3.80666248977032,Bed & Breakfast,Private room,1,1.0,Real Bed,moderate,True,LA,True,False,100.0,False,34.15276030079518,-118.7730623744627,,4,95.0,91301,1.0,1.0,2,False,False,True,False,False,False,11,2,2,2500,False,False,11938.980030977207
55878,3.4657359027997265,House,Private room,3,1.0,Real Bed,flexible,False,LA,True,False,100.0,True,33.98040104284441,-117.87623906865564,West Covina,2,100.0,91748,1.0,2.0,2,False,False,True,True,True,True,14,2,1,2500,False,False,11923.363386159976
60249,3.3672958299864737,House,Private room,1,1.0,Real Bed,flexible,True,LA,True,True,100.0,True,33.99111225486115,-117.85953434966268,West Covina,0,,91789,1.0,1.0,2,False,False,True,True,False,True,17,2,1,2500,False,False,11921.650734272003
56908,7.090076835776093,House,Entire home/apt,10,3.5,Real Bed,moderate,False,LA,True,False,100.0,True,34.45053412668065,-118.4110697135034,,0,,91390,4.0,6.0,3,True,False,True,True,True,True,19,2,2,2500,False,True,11895.444859874297
10111,5.966146739123692,House,Entire home/apt,8,2.0,Real Bed,moderate,True,LA,True,True,78.0,False,34.1293917131945,-117.71878438240245,,24,80.0,91711,3.0,4.0,3,True,False,True,True,True,True,25,2,2,2500,False,False,11902.351369266176
45035,3.80666248977032,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,100.0,True,33.992826127123,-117.94302168101808,La Puente,2,100.0,91745,1.0,1.0,2,False,False,True,True,True,True,15,2,1,2500,False,False,11924.606921993323
47280,5.66988092298052,House,Entire home/apt,6,2.0,Real Bed,flexible,False,LA,True,False,100.0,True,34.13967259838246,-118.73780846230692,,0,,91301,3.0,6.0,3,False,False,True,True,True,True,23,2,1,2500,False,False,11939.030879315736
37492,3.713572066704309,House,Private room,2,0.5,Real Bed,moderate,True,LA,True,False,100.0,True,33.991263621230004,-117.8959111032184,La Puente,0,,91748,1.0,1.0,2,False,False,True,True,True,False,19,2,2,2500,False,False,11923.00017143653
24674,4.700480365792417,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,90.0,False,34.086489043447,-118.905839199032,Malibu,19,99.0,90265,1.0,1.0,2,False,False,True,True,False,True,24,2,2,2500,False,True,11950.559209713269
17995,4.0943445622221,Apartment,Private room,1,1.0,Real Bed,flexible,True,LA,True,False,100.0,True,34.16294841344218,-118.70100608810696,West Hills,2,100.0,91302,1.0,1.0,2,True,True,True,True,False,False,19,2,1,2500,False,False,11935.318169854996
62286,4.007333185232471,House,Private room,4,1.0,Real Bed,moderate,True,LA,True,False,70.0,True,33.95827021303264,-117.91406411937264,,1,100.0,91748,1.0,2.0,2,False,False,True,True,True,True,19,2,2,2500,False,False,11927.02574154374
21878,3.8918202981106265,House,Private room,3,1.0,Real Bed,flexible,True,LA,True,True,100.0,False,34.0972169625501,-117.75834660586764,,34,95.0,91750,1.0,1.0,2,False,False,True,True,True,False,19,2,1,2500,False,False,11907.098134308544
5390,4.07753744390572,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,33.96836578043983,-117.8520827399116,,4,100.0,91765,1.0,1.0,2,False,False,True,True,True,True,25,2,2,2500,False,True,11923.676295708006
70621,4.867534450455582,Apartment,Entire home/apt,4,1.0,Real Bed,moderate,True,LA,True,False,,True,34.135036401830675,-118.64927497424291,Topanga,18,98.0,91302,1.0,1.0,3,True,True,True,True,True,True,23,2,2,2500,False,False,11936.27410040584
52842,5.010635294096256,House,Private room,4,1.5,Real Bed,flexible,True,LA,True,True,40.0,False,34.1392884519484,-118.74668759332516,,0,,91301,2.0,2.0,2,False,False,True,True,True,True,22,2,1,2500,False,True,11939.393362607962
6623,5.075173815233828,Townhouse,Entire home/apt,4,2.5,Real Bed,flexible,True,LA,True,False,100.0,True,34.00189581652822,-117.8173399836112,,1,100.0,91765,2.0,2.0,3,False,False,True,True,True,True,22,2,1,2500,False,False,11918.973072042045
60427,5.1298987149230735,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,34.061219980294254,-118.74373623877123,Malibu,73,99.0,90265,1.0,1.0,2,False,False,True,True,False,True,18,2,3,2500,False,True,11947.241868494446
48606,4.174387269895637,House,Private room,3,1.0,Real Bed,moderate,False,LA,True,True,100.0,False,34.07841738433713,-117.71616386153406,,18,97.0,91767,1.0,1.0,2,True,False,True,True,False,True,21,2,2,2500,False,False,11907.415367907894
36098,3.3672958299864737,House,Private room,2,1.0,Real Bed,strict,False,LA,True,True,100.0,True,33.973593394050695,-117.90688934601673,La Puente,16,95.0,91748,1.0,1.0,2,False,False,True,True,True,True,15,2,3,2500,False,False,11925.203207009066
3504,3.7612001156935615,House,Private room,3,0.0,Real Bed,flexible,True,LA,True,True,100.0,False,34.00992934663664,-117.99703423830891,Whittier,11,89.0,91745,1.0,2.0,2,False,False,True,True,True,True,14,2,1,2500,False,False,11924.892531649322
25743,3.610917912644224,House,Private room,2,1.0,Real Bed,moderate,False,LA,True,False,100.0,False,33.994778360679724,-117.95399079043128,La Puente,17,93.0,91745,1.0,1.0,2,False,False,True,True,True,False,13,2,2,2500,False,False,11924.819562056282
59596,3.49650756146648,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,False,100.0,False,34.020605824217355,-117.85981263177672,West Covina,30,93.0,91789,1.0,1.0,2,False,False,True,True,True,False,14,2,2,2500,False,False,11918.6718228041
39141,4.859812404361672,Apartment,Entire home/apt,4,1.0,Real Bed,strict,True,LA,True,True,96.0,False,33.99017892462525,-117.91847698546756,La Puente,4,87.0,91748,2.0,2.0,3,True,True,True,True,True,True,24,2,3,2500,False,False,11923.955999491049
30818,3.49650756146648,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,92.0,True,33.97734658683254,-117.8842957995625,West Covina,1,80.0,91748,1.0,1.0,2,False,False,True,True,True,True,18,2,1,2500,False,False,11923.975313497032
5963,3.912023005428147,House,Private room,4,1.0,Real Bed,flexible,True,LA,True,False,90.0,False,34.010143017823054,-117.9973946423968,Whittier,1,40.0,91745,1.0,2.0,2,False,False,False,False,False,False,1,2,1,2500,False,False,11924.884323643084
22638,2.8903717578961645,House,Shared room,1,1.0,Real Bed,moderate,True,LA,True,False,100.0,False,34.05251708175665,-117.7378798531086,,14,96.0,91766,1.0,1.0,1,False,False,False,False,False,False,1,2,2,2500,False,False,11910.856101491434
33010,3.3672958299864737,Apartment,Private room,2,0.5,Real Bed,moderate,False,LA,True,True,100.0,False,33.985118929419926,-117.90733086281996,La Puente,3,100.0,91748,1.0,1.0,2,True,True,True,True,True,True,24,2,2,2500,False,True,11924.051270839866
72371,3.871201010907892,House,Private room,2,1.0,Real Bed,flexible,True,LA,True,False,100.0,True,34.038835513198435,-117.78803814002283,,5,96.0,91766,1.0,1.0,2,False,False,True,True,True,False,21,2,1,2500,False,True,11914.128882336134
25586,3.8918202981106265,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,True,33.970384236427066,-117.91384219737824,La Puente,12,90.0,91748,1.0,1.0,2,False,False,True,True,True,True,16,2,3,2500,False,False,11925.789238779727
61247,4.927253685157205,Condominium,Entire home/apt,8,2.5,Real Bed,strict,True,LA,True,True,100.0,False,34.023740809079904,-117.7678791160454,,4,100.0,91766,3.0,5.0,3,True,False,True,True,True,True,23,2,3,2500,False,False,11914.899938412282
61756,3.0445224377234235,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,33.97653956538537,-117.89665816455091,La Puente,17,87.0,91748,1.0,1.0,2,False,False,True,False,True,False,12,2,3,2500,False,False,11924.520859009168
59843,4.605170185988092,House,Private room,1,1.0,Real Bed,flexible,False,LA,True,False,,True,34.013515111823025,-117.84479415653554,West Covina,0,,91789,1.0,1.0,2,True,True,True,True,True,True,36,2,1,2500,False,False,11918.826821720502
64455,4.941642422609304,House,Entire home/apt,2,1.0,Real Bed,flexible,False,LA,True,True,100.0,False,34.042413826289895,-117.75208061220866,,3,93.0,91766,1.0,1.0,3,False,True,True,True,True,True,18,2,1,2500,False,False,11912.413933830485
61142,4.787491742782046,Apartment,Entire home/apt,5,2.0,Real Bed,moderate,True,LA,True,False,100.0,False,33.99001354232747,-117.91712547913735,La Puente,0,,91748,1.0,3.0,3,True,True,True,True,True,True,19,2,2,2500,False,False,11923.922124134418
27802,3.80666248977032,Bed & Breakfast,Private room,2,1.0,Real Bed,flexible,False,LA,True,True,100.0,False,33.98731832365442,-117.8857204363186,La Puente,14,87.0,91748,1.0,1.0,2,False,False,True,True,True,True,20,2,1,2500,False,False,11923.017931243452
70331,3.555348061489413,House,Shared room,1,1.0,Real Bed,flexible,False,LA,True,True,0.0,False,34.53504947610865,-117.97536363672045,,0,,93543,1.0,1.0,1,False,False,False,False,False,False,1,2,1,2500,False,False,11870.804959594609
33707,4.174387269895637,Villa,Private room,4,1.0,Real Bed,strict,True,LA,True,True,100.0,True,34.03393069757021,-117.83250577395162,West Covina,0,,91789,1.0,2.0,2,True,True,True,True,True,True,23,2,3,2500,False,False,11916.296456362868
37454,4.59511985013459,Camper/RV,Entire home/apt,2,1.0,Real Bed,moderate,True,LA,True,False,100.0,False,34.10370956836431,-118.85885982842328,,1,100.0,90265,0.0,1.0,3,False,False,False,True,True,False,11,2,2,2500,False,False,11947.098556380644
15098,4.31748811353631,House,Private room,2,2.0,Real Bed,strict,True,LA,True,True,100.0,False,34.25188236746469,-118.3776754198,Sun Valley,0,,91352,3.0,3.0,2,False,False,True,True,True,True,21,2,3,2500,False,False,11914.42723802191
55614,4.4998096703302615,Guesthouse,Entire home/apt,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,34.08034445352456,-117.76824371167773,,8,98.0,91768,0.0,1.0,3,False,False,True,True,False,True,25,2,3,2500,False,False,11909.179449746567
35404,3.3672958299864737,House,Private room,2,1.0,Real Bed,flexible,True,LA,True,False,75.0,True,34.02046134065627,-117.8521901547592,West Covina,1,40.0,91789,1.0,2.0,2,True,False,True,True,True,True,18,2,1,2500,False,False,11918.400433681489
69264,3.688879454113936,Apartment,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,100.0,True,33.989119375949784,-117.81924930581536,,1,80.0,91765,1.0,1.0,2,True,True,True,True,False,False,10,2,1,2500,False,False,11920.339460259413
57176,5.293304824724492,Cabin,Entire home/apt,2,0.0,Real Bed,strict,False,LA,True,True,100.0,True,34.41395701951462,-117.77932930552429,,14,100.0,93563,0.0,2.0,3,False,False,False,True,True,False,12,2,3,2500,False,True,11875.789977626286
8549,4.31748811353631,Apartment,Private room,2,1.5,Real Bed,strict,True,LA,True,False,100.0,False,34.15208821640867,-118.7545320298734,,0,,,1.0,1.0,2,True,False,True,True,True,False,19,2,3,2500,False,False,11938.374368150808
24090,3.2958368660043287,House,Private room,1,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,33.97302000918039,-117.89521185516882,West Covina,2,100.0,91748,1.0,1.0,2,False,False,True,True,True,False,20,2,2,2500,False,False,11924.823408033542
39079,5.521460917862246,House,Entire home/apt,8,3.0,Real Bed,flexible,True,LA,True,True,,False,34.1531188912494,-118.76211961409749,,0,,,4.0,6.0,3,True,False,True,True,True,True,23,2,1,2500,False,True,11938.545414785109
26657,3.8918202981106265,House,Private room,3,1.0,Real Bed,moderate,False,LA,True,True,100.0,True,33.981880494160855,-117.905605027019,La Puente,51,98.0,91748,1.0,2.0,2,False,False,True,True,True,True,18,2,2,2500,False,False,11924.314891908074
15639,6.309918278226516,House,Entire home/apt,6,3.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.02800768641786,-117.86000149158798,West Covina,10,88.0,91789,3.0,3.0,3,True,False,True,True,True,True,19,2,2,2500,False,False,11917.9286674797
12802,4.174387269895637,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.39185034093857,-118.55837940452292,,2,100.0,91355,1.0,1.0,2,True,False,True,True,True,True,15,2,2,2500,False,False,11906.80158083552
46208,4.30406509320417,Condominium,Entire home/apt,6,1.0,Real Bed,strict,True,LA,True,False,100.0,True,33.98995147701619,-117.91850044515353,La Puente,11,96.0,91748,2.0,3.0,3,True,True,True,True,True,True,24,2,3,2500,False,False,11923.979939671726
73278,4.07753744390572,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,34.396466931950485,-118.56077185919258,,21,95.0,91355,1.0,1.0,2,False,False,True,False,True,True,17,2,3,2500,False,False,11906.418736224769
34070,3.8918202981106265,House,Private room,3,1.0,Real Bed,moderate,False,LA,True,True,100.0,False,34.447139527247515,-118.49790577862257,,50,100.0,91350,1.0,2.0,2,False,False,True,True,False,True,18,2,2,2500,False,False,11898.96537465282
63279,6.1092475827643655,House,Entire home/apt,10,4.5,Real Bed,flexible,True,LA,True,True,100.0,True,33.99121256727633,-117.87769547925942,West Covina,0,,91748,5.0,6.0,3,False,False,False,False,False,False,2,2,1,2500,False,False,11922.32212749707
37246,3.80666248977032,House,Private room,3,1.0,Real Bed,moderate,True,LA,True,True,100.0,True,33.97349421482911,-117.90474063581917,La Puente,0,,91748,1.0,1.0,2,False,False,True,True,True,True,18,2,2,2500,False,False,11925.132693517002
44803,3.7612001156935615,House,Private room,2,1.0,Real Bed,strict,True,LA,True,True,100.0,False,33.988633552374324,-117.9650457606883,La Puente,14,99.0,91745,1.0,1.0,2,True,False,True,True,False,False,21,2,3,2500,False,True,11925.856449808449
61867,3.8918202981106265,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,False,,False,34.3689964302678,-118.53690143031784,,33,91.0,91321,1.0,1.0,2,False,False,True,True,False,True,19,2,1,2500,False,False,11908.344722537213
56771,4.174387269895637,House,Private room,4,2.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.03158419582869,-117.7609877562236,,1,100.0,91766,2.0,2.0,2,True,False,True,True,True,True,18,2,2,2500,False,False,11913.846106563611
4871,6.549650742233808,House,Entire home/apt,12,5.0,Real Bed,moderate,True,LA,True,False,80.0,False,34.41095794804618,-118.59225992837446,,3,93.0,91381,5.0,6.0,3,True,False,True,True,True,True,18,2,2,2500,False,False,11906.090646769751
52798,4.8283137373023015,Apartment,Entire home/apt,5,2.0,Real Bed,strict,True,LA,True,False,100.0,False,33.99044513475624,-117.92096695417092,La Puente,1,100.0,91748,2.0,2.0,3,True,True,True,True,True,True,21,2,3,2500,False,False,11924.022306015408
8328,3.912023005428147,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.483524666992324,-118.63602754679096,,8,100.0,91384,1.0,1.0,2,False,False,True,True,False,False,10,2,2,2500,False,False,11900.29053050374
24373,5.043425116919247,House,Entire home/apt,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.09067662775839,-118.8755554715666,Malibu,27,98.0,90265,1.0,1.0,3,False,False,True,True,True,True,24,2,2,2500,False,False,11949.033661662796
54424,5.010635294096256,Townhouse,Entire home/apt,5,2.5,Real Bed,flexible,True,LA,False,False,,False,34.05798826515267,-117.74519325374058,,0,,,4.0,3.0,3,False,False,True,True,True,True,19,2,1,2500,False,False,11910.57718512756
48219,3.80666248977032,House,Private room,1,1.0,Real Bed,flexible,True,LA,True,False,100.0,False,34.14530839539645,-118.77206555882869,,4,100.0,91301,1.0,1.0,2,False,False,True,True,True,True,18,2,1,2500,False,True,11939.703368276292
65446,4.043051267834549,House,Private room,2,1.0,Real Bed,strict,True,LA,True,False,100.0,True,33.98836055415994,-117.88274268413971,West Covina,4,90.0,91748,1.0,1.0,2,False,True,True,True,True,True,29,2,3,2500,False,False,11922.800578249864
37418,3.912023005428147,House,Private room,1,1.0,Real Bed,flexible,True,LA,True,True,100.0,False,34.3621643404997,-118.54526610640129,,1,100.0,91321,1.0,1.0,2,True,True,True,True,True,True,25,2,1,2500,False,False,11909.345757809468
23646,5.298317366548036,House,Entire home/apt,6,2.5,Real Bed,moderate,True,LA,True,True,100.0,True,34.282148308034635,-118.60076232034322,Chatsworth,2,100.0,91311,3.0,4.0,3,False,False,True,True,True,True,27,2,2,2500,False,True,11919.51956574332
72866,4.442651256490317,House,Private room,3,1.0,Real Bed,flexible,False,LA,True,True,90.0,False,34.108155077092555,-118.85896470209504,,22,90.0,91362,1.0,1.0,2,True,False,True,True,True,True,23,2,1,2500,False,True,11946.649007008024
48648,4.59511985013459,House,Entire home/apt,5,2.5,Real Bed,flexible,True,LA,True,True,,True,33.99069868889408,-117.9439247390897,La Puente,3,90.0,91745,2.0,2.0,3,False,False,True,True,True,True,20,2,1,2500,False,False,11924.856469647686
65582,4.0943445622221,Townhouse,Private room,1,2.5,Real Bed,strict,False,LA,True,True,100.0,False,34.145979281780804,-118.7430912989587,,13,88.0,91301,1.0,1.0,2,True,False,True,False,True,True,30,2,3,2500,False,True,11938.580522485532
56691,4.007333185232471,House,Private room,4,1.5,Real Bed,flexible,False,LA,True,True,100.0,False,34.39052621232159,-118.55312152742226,,2,100.0,91355,1.0,2.0,2,True,False,True,True,True,True,24,2,1,2500,False,False,11906.744603359415
53987,5.003946305945459,House,Entire home/apt,6,2.5,Real Bed,strict,True,LA,True,True,100.0,False,33.99448386556921,-117.86461135234212,West Covina,0,,91789,2.0,2.0,3,False,False,True,True,True,True,26,2,3,2500,False,True,11921.499566746965
20921,4.31748811353631,House,Private room,2,1.0,Real Bed,flexible,False,LA,True,True,90.0,False,34.153727187176926,-118.75535226866911,,14,93.0,91362,1.0,1.0,2,True,False,True,True,True,False,22,2,1,2500,False,True,11938.237169869384
1356,3.912023005428147,Bed & Breakfast,Shared room,1,0.0,Real Bed,flexible,False,LA,True,False,100.0,False,34.04043967049744,-117.8378188478255,West Covina,0,,91789,1.0,1.0,1,False,False,False,False,False,False,2,2,1,2500,False,False,11915.836254650398
10268,4.007333185232471,Bed & Breakfast,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,False,34.38889991016482,-118.57973052240166,,87,99.0,91381,1.0,1.0,2,True,False,True,True,True,True,19,2,2,2500,False,False,11907.880616913611
188,3.80666248977032,House,Private room,3,0.5,Real Bed,moderate,True,LA,True,True,100.0,False,33.97880100675698,-117.89737996490032,La Puente,63,97.0,91748,1.0,2.0,2,False,False,True,True,True,True,19,2,2,2500,False,False,11924.318673027996
57685,4.31748811353631,Townhouse,Private room,2,2.5,Real Bed,flexible,True,LA,True,False,50.0,True,34.157771790598005,-118.6987237988624,West Hills,0,,91302,2.0,2.0,2,True,False,True,True,True,True,19,2,1,2500,False,True,11935.76242180497
52352,4.867534450455582,Apartment,Entire home/apt,8,2.0,Real Bed,strict,True,LA,True,False,100.0,True,33.9894738824435,-117.90024722303264,La Puente,9,91.0,91748,2.0,3.0,3,True,False,True,True,True,True,16,2,3,2500,False,False,11923.344193720077
20679,4.59511985013459,Bed & Breakfast,Shared room,1,1.0,Real Bed,flexible,False,LA,True,True,0.0,False,34.005253575854475,-117.78875839867922,,0,,91765,1.0,1.0,1,False,False,True,True,True,True,25,2,1,2500,False,False,11917.558275931811
23020,3.555348061489413,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,False,100.0,False,33.976394401040146,-117.88945363357004,West Covina,2,60.0,91748,1.0,1.0,2,False,False,True,True,True,True,15,2,2,2500,False,False,11924.265338523415
14402,3.555348061489413,House,Private room,2,0.0,Real Bed,moderate,True,LA,True,True,100.0,True,33.98967319650061,-117.89607254485604,La Puente,1,,91748,1.0,1.0,2,False,False,True,True,True,True,11,2,2,2500,False,False,11923.16745749876
8531,4.0943445622221,Apartment,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,80.0,False,33.99023898738437,-117.91682195749148,La Puente,0,,91748,1.0,1.0,2,False,False,False,False,False,False,1,2,2,2500,False,False,11923.887892437826
72267,4.127134385045092,Townhouse,Private room,1,2.5,Real Bed,strict,False,LA,True,True,100.0,False,34.14530973448761,-118.74200298605903,,14,88.0,91301,1.0,1.0,2,True,False,True,False,True,True,24,2,3,2500,False,True,11938.609132528894
2830,3.332204510175204,House,Private room,2,1.0,Real Bed,moderate,True,LA,True,True,100.0,True,33.984388099447834,-117.89062359776072,La Puente,21,96.0,91748,1.0,1.0,2,False,False,True,True,True,False,19,2,2,2500,False,False,11923.49888584282
